Port,Service level,TPT,Origin Port,Carrier,Order ID,Order Date,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,minm_wgh_qty,max_wgh_qty,minimum cost,rate,mode_dsc,Distance,Vehicle Used,Milage,Daily Capacity,Cost/unit,Total Years
PORT04-PORT09,DTP,2,PORT04,V444_1,1447167560,3-May-21,3,0,V555555_6,1671942,PLANT03,PORT09,1333,120.26,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447229274,22-May-21,0,0,V55555555_5,1652883,PLANT13,PORT09,581,120.5546879,100,249.99,2.8125,0.07875,GROUND,284,6,12,490,0.211,15
PORT04-PORT09,DTP,1,PORT04,V444_1,1447171066,5-Jan-21,5,0,V55555555555555_8,1689548,PLANT03,PORT09,1827,120.7196814,100,299.99,21.8025,0.1575,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447301635,23-Jan-21,3,0,V55555_4,1646393,PLANT13,PORT09,808,121.0117647,100,249.99,2.8125,0.07875,AIR,260,5,14,490,0.211,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447202234,19-Feb-21,3,0,V55555_53,1697317,PLANT16,PORT09,887,121.04,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447373430,23-Feb-21,3,0,V55555_2,1664061,PLANT03,PORT09,10320,121.32,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447365207,7-May-21,5,0,V55555555555555_8,1650715,PLANT12,PORT09,695,121.8,100,299.99,21.8025,0.1575,AIR,260,7,13,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447195288,21-Jun-21,3,0,V55555555_5,1669740,PLANT13,PORT09,289,122.5290645,100,249.99,2.8125,0.07875,AIR,260,7,13,490,0.211,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447312456,6-Jan-21,3,0,V55555_2,1664051,PLANT03,PORT09,10294,122.9334897,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447293733,27-Jun-21,0,0,V5555555_30,1660579,PLANT03,PORT09,1832,123.585999,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447288820,5-Jul-21,0,0,V5555555_30,1660579,PLANT03,PORT09,1818,123.585999,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447312457,25-Sep-21,3,0,V55555_2,1664051,PLANT03,PORT09,10275,123.9334897,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447149291,17-May-21,0,0,V55555_26,1664067,PLANT03,PORT09,16489,125.2414879,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447220220,8-Jan-21,0,0,V55555555_5,1671942,PLANT03,PORT09,1291,125.62,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447302549,13-Jun-21,0,0,V555555_11,1686762,PLANT12,PORT09,991,125.8,100,299.99,21.8025,0.1575,AIR,260,7,13,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447227164,29-May-21,0,0,V5555555_30,1660579,PLANT03,PORT09,1812,126.585999,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,3,PORT04,V444_0,1447389546,14-Jan-21,0,0,V55555555_5,1661099,PLANT03,PORT09,116263,127,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447281411,11-Aug-21,5,0,V55555555_7,1660585,PLANT03,PORT09,1516,127.804387,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447144659,8-Mar-21,0,0,V55555555_5,1668547,PLANT03,PORT09,16580,128.26,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447385917,23-Oct-21,3,0,V55555555_32,1699625,PLANT03,PORT09,39875,128.5606173,75.01,99999.99,21.945,0.19125,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447242379,10-Jun-21,0,0,V55555555_5,1682805,PLANT03,PORT09,1776,128.8724622,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447377316,24-Jun-21,3,0,V55555_53,1702652,PLANT16,PORT09,1179,129.14,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447133211,5-Jan-21,0,0,V55555_26,1693230,PLANT03,PORT09,23601,129.2661822,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447288797,20-Aug-21,3,0,V55555555_5,1700130,PLANT03,PORT09,134442,131.1595577,100,249.99,2.8125,0.07875,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447204820,23-Sep-21,3,0,V555555_6,1651299,PLANT03,PORT09,50318,132.46,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT10-PORT09,DTD,3,PORT10,V444_5,1447296451,26-Jul-21,3,0,V55555_53,1696798,PLANT16,PORT09,950,132.56,68.04333592,45359.19546,24.84,0.22125,GROUND,580,3,15,457,0.864,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447151922,20-Mar-21,5,0,V55555555_7,1660585,PLANT03,PORT09,1625,132.96,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447304582,10-Sep-21,0,0,V55_13,1663396,PLANT03,PORT09,3023,133.0742553,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT09-PORT09,DTD,0,PORT09,V444_2,1447163389,7-Sep-21,3,0,V555555_6,1692722,PLANT16,PORT09,824,133.2242687,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447361747,11-Apr-21,0,0,V5555555_30,1660579,PLANT03,PORT09,1735,133.585999,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447305753,15-Feb-21,3,0,V55555555_5,1652883,PLANT13,PORT09,659,133.6356107,100,249.99,2.8125,0.07875,AIR,260,7,13,490,0.211,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447199997,18-Oct-21,0,0,V555555555_27,1699948,PLANT03,PORT09,4313,133.9705116,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447385939,3-May-21,3,0,V55555_2,1664061,PLANT03,PORT09,10265,134,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447327238,13-Apr-21,0,0,V555555555555555_29,1688629,PLANT03,PORT09,1807,134.523983,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447133759,7-Sep-21,0,0,V55555_26,1664067,PLANT03,PORT09,17653,134.7408573,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT10-PORT09,DTP,3,PORT10,V444_4,1447316598,15-Sep-21,3,0,V55555_53,1697317,PLANT16,PORT09,935,134.88,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447304638,20-Apr-21,3,0,V55555555_5,1700139,PLANT03,PORT09,99082,135.0746394,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447313121,4-Oct-21,3,0,V55555_2,1664061,PLANT03,PORT09,10003,136.1284928,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447390543,21-Sep-21,3,0,V555555_6,1663337,PLANT03,PORT09,2289,136.46,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT10-PORT09,DTP,3,PORT10,V444_4,1447308638,26-Mar-21,3,0,V55555_53,1696799,PLANT16,PORT09,973,136.88,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447151467,15-Jan-21,3,0,V55555555_5,1689460,PLANT12,PORT09,762,137,100,249.99,2.8125,0.07875,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447191823,22-Jul-21,3,0,V55555555_5,1699952,PLANT03,PORT09,4290,137.5202361,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447225218,15-Sep-21,0,0,V55555555_5,1689460,PLANT12,PORT09,761,138.4,100,249.99,2.8125,0.07875,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447201447,6-Oct-21,0,0,V555555_11,1686762,PLANT12,PORT09,1046,139,100,299.99,21.8025,0.1575,AIR,260,8,11,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447205307,29-Jun-21,5,0,V55555555_7,1660585,PLANT03,PORT09,1593,139.3999427,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_5,1447383130,26-Jul-21,0,0,V555555555555555555_45,1689547,PLANT03,PORT09,2236,139.9725437,100,299.99,21.8025,0.1575,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447369671,14-Jan-21,0,0,V55555555555555_8,1700138,PLANT03,PORT09,150330,140.3198667,100,299.99,21.8025,0.1575,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447267010,10-Sep-21,3,0,V555555_6,1689548,PLANT03,PORT09,2315,140.9595753,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447310199,24-Aug-21,0,0,V5555_36,1700569,PLANT03,PORT09,113463,141.5,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447265524,30-Apr-21,3,0,V55555555_5,1700143,PLANT03,PORT09,152228,143.0146723,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447301175,26-Apr-21,3,0,V55555555_5,1700130,PLANT03,PORT09,157168,143.4963844,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447143192,15-Oct-21,3,0,V55555_53,1697317,PLANT16,PORT09,936,144.88,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447368584,23-Jan-21,0,0,V55555555_5,1666958,PLANT12,PORT09,654,144.9778598,100,249.99,2.8125,0.07875,GROUND,284,6,12,209,0.348,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447267052,26-Mar-21,0,0,V5555555_30,1660579,PLANT03,PORT09,1796,146.585999,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447149449,9-Apr-21,5,0,V55555555555555_8,1689548,PLANT03,PORT09,2277,146.9595753,100,299.99,21.8025,0.1575,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447184430,7-Jul-21,3,0,V555555_6,1672722,PLANT03,PORT09,2291,148.48,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447398418,10-Jun-21,3,0,V55555_53,1697317,PLANT16,PORT09,946,148.88,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447184534,24-Jun-21,3,0,V555555_6,1689548,PLANT03,PORT09,2293,149.9595753,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447348795,24-Aug-21,3,0,V555555_6,1689548,PLANT03,PORT09,2260,150.8106157,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_5,1447406037,30-Mar-21,0,0,V5555555_22,1656350,PLANT03,PORT09,2446,151.7181307,100,299.99,21.8025,0.1575,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_4,1447269513,8-Oct-21,3,0,V55555555_32,1699625,PLANT03,PORT09,41038,151.789727,75.01,99999.99,21.945,0.19125,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447400106,28-Aug-21,3,0,V55555555_9,1680245,PLANT12,PORT09,374,152.6376812,100,299.99,21.8025,0.1575,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447317263,23-Feb-21,0,0,V555555555555555555_45,1689548,PLANT03,PORT09,2266,152.9595753,100,299.99,21.8025,0.1575,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447147778,11-Apr-21,0,0,V555555555_27,1699951,PLANT03,PORT09,4716,153.1580507,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447192670,28-Mar-21,0,0,V55555_26,1683560,PLANT03,PORT09,14258,154.3820554,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447165542,12-Feb-21,3,0,V555555_6,1699952,PLANT03,PORT09,4285,156.5202361,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447406127,19-May-21,5,0,V55555555_7,1660585,PLANT03,PORT09,2007,157.6865895,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447360903,14-Jan-21,0,0,V555555555555555555_45,1689547,PLANT03,PORT09,2579,161.5684253,100,299.99,21.8025,0.1575,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447275686,15-Apr-21,3,0,V555555_6,1667817,PLANT03,PORT09,11057,163.32,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447394115,4-Mar-21,3,0,V555555555_3,1688629,PLANT03,PORT09,1955,163.4605141,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447317054,30-Sep-21,0,0,V55555555_5,1689548,PLANT03,PORT09,2369,163.9387668,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT10-PORT09,DTD,3,PORT10,V444_5,1447296452,23-Sep-21,3,0,V55555_53,1697317,PLANT16,PORT09,1222,164.56,68.04333592,45359.19546,24.84,0.22125,GROUND,580,3,15,457,0.864,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447194417,23-Feb-21,0,0,V555555_40,1663347,PLANT03,PORT09,2643,165.78,100,249.99,6.48,0.105,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447146920,26-Mar-21,0,0,V55_37,1700366,PLANT03,PORT09,1511,165.9,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447327867,28-Apr-21,0,0,V55555_26,1683560,PLANT03,PORT09,15799,168.2373143,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447187875,23-Sep-21,0,0,V55555555_5,1699952,PLANT03,PORT09,5294,168.4002951,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447150954,4-Sep-21,0,0,V55555_10,1681687,PLANT12,PORT09,1023,168.7114338,100,299.99,21.8025,0.1575,AIR,260,8,11,209,0.348,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447156708,30-Apr-21,0,0,V5555555_30,1660579,PLANT03,PORT09,2284,170.781332,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447168781,26-Mar-21,3,0,V555555555_3,1617826,PLANT12,PORT09,1321,170.8787879,100,249.99,2.8125,0.07875,GROUND,284,6,12,209,0.348,15
PORT10-PORT09,DTP,3,PORT10,V444_4,1447223051,10-Sep-21,3,0,V55555_53,1699336,PLANT16,PORT09,1464,171.22,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447160055,15-May-21,3,0,V5555_20,1699953,PLANT03,PORT09,5257,171.5610726,100,299.99,21.8025,0.1575,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447423388,22-Jun-21,5,0,V55555555_7,1699540,PLANT09,PORT09,101069,171.9201996,100,249.99,2.8125,0.07875,AIR,260,7,13,11,0.209,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447174466,24-Jan-21,3,0,V55555_2,1664061,PLANT03,PORT09,15237,172.18,100,249.99,2.8125,0.07875,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447373402,13-Jan-21,3,0,V55555_2,1664051,PLANT03,PORT09,15321,172.4002345,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447299341,28-Mar-21,3,0,V555555_6,1670498,PLANT13,PORT09,476,173.3,100,249.99,2.8125,0.07875,GROUND,284,3,15,490,0.211,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447373403,18-Jan-21,3,0,V55555_2,1664051,PLANT03,PORT09,15300,173.4002345,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447403201,10-Jan-21,0,0,V55555555555_28,1691532,PLANT03,PORT09,99300,173.8346461,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447265428,18-Jan-21,0,0,V55555555_5,1666994,PLANT12,PORT09,560,175.4398643,100,249.99,2.8125,0.07875,AIR,260,5,14,209,0.348,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447143196,1-Feb-21,3,0,V55555_53,1696798,PLANT16,PORT09,1208,176.72,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447373245,12-May-21,3,0,V55555555_5,1617826,PLANT12,PORT09,1317,180.8787879,100,249.99,2.8125,0.07875,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447265579,6-Sep-21,3,0,V55555_2,1664061,PLANT03,PORT09,15279,181.12,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447339195,8-May-21,3,0,V55555_4,1646393,PLANT13,PORT09,1192,181.3411765,100,249.99,2.8125,0.07875,GROUND,284,6,12,490,0.211,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447354036,15-Apr-21,0,0,V55555555_5,1666994,PLANT12,PORT09,606,181.4398643,100,249.99,2.8125,0.07875,AIR,260,8,11,209,0.348,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447139375,6-Jun-21,3,0,V55555_53,1697884,PLANT16,PORT09,1151,181.7,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447406481,5-Feb-21,3,0,V55555_2,1664051,PLANT03,PORT09,16877,182.86,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447323093,13-Apr-21,0,0,V55555555_5,1666958,PLANT12,PORT09,873,182.8942804,100,249.99,2.8125,0.07875,GROUND,284,6,12,209,0.348,15
PORT10-PORT09,DTD,3,PORT10,V444_5,1447178731,28-Aug-21,3,0,V55555_53,1697317,PLANT16,PORT09,1136,184.56,68.04333592,45359.19546,24.84,0.22125,GROUND,580,3,15,457,0.864,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447191265,11-Apr-21,3,0,V55555555_5,1617826,PLANT12,PORT09,1289,184.8787879,100,249.99,2.8125,0.07875,AIR,260,8,11,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447158160,5-Jan-21,0,0,V555555555_27,1699951,PLANT03,PORT09,4794,185.184609,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447181335,9-Apr-21,0,0,V5555_36,1682341,PLANT03,PORT09,214962,191.5,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447201559,30-Mar-21,3,0,V55555555_5,1689460,PLANT12,PORT09,834,191.7647951,100,249.99,2.8125,0.07875,GROUND,284,3,15,209,0.348,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447266860,20-Apr-21,3,0,V55555_2,1664061,PLANT03,PORT09,15279,192.94,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447157755,1-Jul-21,0,0,V555555_40,1663347,PLANT03,PORT09,2772,193,100,249.99,6.48,0.105,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447398621,26-Feb-21,0,0,V55555_26,1683560,PLANT03,PORT09,20987,193.5220391,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447360423,5-Feb-21,3,0,V55555555_5,1646393,PLANT13,PORT09,1255,195.2352941,100,249.99,2.8125,0.07875,AIR,260,7,13,490,0.211,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447274420,17-Aug-21,3,0,V55555_2,1664051,PLANT03,PORT09,15270,195.4002345,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447202440,15-Jan-21,3,0,V55555_53,1697317,PLANT16,PORT09,1230,195.56,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447382183,23-Jan-21,0,0,V555555555_27,1677692,PLANT03,PORT09,2952,195.66,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447200254,23-Sep-21,0,0,V555555555555555_29,1699952,PLANT03,PORT09,5266,196.4002951,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447163356,3-Apr-21,3,0,V555555_6,1699952,PLANT03,PORT09,5333,199.4002951,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447199665,14-Jan-21,3,0,V55555555_5,1646393,PLANT13,PORT09,1277,200.2352941,100,249.99,2.8125,0.07875,GROUND,284,6,12,490,0.211,15
PORT04-PORT09,DTD,3,PORT04,V444_2,1447233206,26-Apr-21,0,0,V55555555_5,1684862,PLANT03,PORT09,167075,201,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447183211,8-May-21,0,0,V55555_26,1683560,PLANT03,PORT09,18672,202.2324028,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447224992,12-Feb-21,0,0,V55555555_5,1652883,PLANT13,PORT09,803,203.7552793,100,249.99,2.8125,0.07875,AIR,260,8,11,490,0.211,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447219875,8-Mar-21,3,0,V55555_2,1689547,PLANT03,PORT09,3285,203.9588156,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,3,PORT04,V444_2,1447212022,5-Apr-21,0,0,V55555555_5,1661099,PLANT03,PORT09,121278,204.2264284,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447248461,29-Jun-21,0,0,V55555_26,1683560,PLANT03,PORT09,19607,207.6906394,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_2,1447339097,7-May-21,0,0,V555555555555555555_45,1689548,PLANT03,PORT09,3270,209.4393629,100,299.99,21.8025,0.1575,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447381734,14-Jul-21,0,0,V555555555_27,1677692,PLANT03,PORT09,3155,211.1,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447252161,8-May-21,0,0,V55555_26,1683560,PLANT03,PORT09,20065,212.3689069,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447182378,26-Feb-21,3,0,V55555555_32,1699574,PLANT03,PORT09,139689,212.4150318,75.01,99999.99,21.945,0.19125,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_5,1447360904,1-Jul-21,0,0,V555555555555555555_45,1689548,PLANT03,PORT09,3309,212.4393629,100,299.99,21.8025,0.1575,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447379973,10-Jan-21,0,0,V55_39,1700558,PLANT03,PORT09,100246,214.2960345,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT10-PORT09,DTP,3,PORT10,V444_4,1447398413,1-Feb-21,3,0,V55555_53,1702652,PLANT16,PORT09,1793,216.57,68.04333592,45359.19546,24.84,0.22125,AIR,535,8,11,457,0.864,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447384158,23-Jan-21,3,0,V55555_2,1664051,PLANT03,PORT09,20253,221.8,100,249.99,2.8125,0.07875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447373395,22-May-21,3,0,V55555_2,1664051,PLANT03,PORT09,20254,221.8669793,100,249.99,2.8125,0.07875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447312454,11-Jan-21,3,0,V55555_2,1664051,PLANT03,PORT09,20277,223.8669793,100,249.99,2.8125,0.07875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447410823,24-Jun-21,3,0,V55555_2,1664051,PLANT03,PORT09,20296,224.52,100,249.99,2.8125,0.07875,AIR,260,8,11,1013,0.233,13
