Closer Date	Complain Type	Complain	Customer Id	Final	Final detail	Last date	Month	Month date	Name-Mont	Reason	Status	Ticket ID	Wait time s	Week	Call Response	Call Time sec	Complain and date duration	Final Score	Hour	Joining Duration	Monthcount	Resolution Provide	Response time sec	Technical Knowledge
3/22/2021	Data Speed Issue	3/21/2021	S0827	Churn	No FCR	6/18/2021	Mar	3/20/2021	S0827-3	New site already plan onair in 120 days	Close	T3-6844	> 60	Week-12	3	472	89	2	19	150	3	1	64	3
3/8/2021	Data Speed Issue	3/7/2021	S1770	Churn	No FCR	12/1/2021	Mar	3/6/2021	S1770-3	"Near by area Utilize ,New Solution require"	Close	T3-10962	21-30	Week-10	4	531	269	3	5	300	3	1	30	3
5/26/2021	Data Speed Issue	5/25/2021	S0634	Churn	No FCR	11/20/2021	May	5/24/2021	S0634-5	"Near by area Utilize ,New Solution require"	Close	T3-6006	21-30	Week-22	4	366	179	3	16	210	5	1	22	3
5/22/2021	Data Speed Issue	5/21/2021	S0626	Churn	No FCR	12/13/2021	May	5/17/2021	S0626-5	New site already plan onair in 150 days	Close	T3-5962	21-30	Week-21	4	481	206	3	2	300	5	1	22	3
3/24/2021	Data Speed Issue	3/23/2021	S1189	Churn	No FCR	10/18/2021	Mar	3/22/2021	S1189-3	New site already plan onair in 120 days	Close	T3-8377	21-30	Week-13	4	520	209	3	21	240	3	1	29	3
2/4/2021	Data Speed Issue	2/3/2021	S1533	Churn	No FCR	5/1/2021	Feb	2/2/2021	S1533-2	New site already plan onair in 120 days	Close	T3-9750	21-30	Week-6	4	368	87	3	17	120	2	1	29	3
10/9/2021	Data Speed Issue	10/8/2021	S1692	Churn	No FCR	12/3/2021	Oct	10/4/2021	S1692-10	New site already plan onair in 150 days	Close	T3-10499	0-10	Week-41	5	425	56	3	5	334	10	1	7	3
6/9/2021	Data Speed Issue	6/6/2021	S0574	Churn	No FCR	12/3/2021	Jun	6/2/2021	S0574-6	Near by area media issue	Close	T2-1768	> 60	Week-23	0	181	180	1	15	244	6	1	113	3
2/3/2021	Data Speed Issue	2/2/2021	S1361	Churn	No FCR	10/3/2021	Feb	2/1/2021	S1361-2	"Near by area Utilize ,New Solution require"	Close	T3-8969	> 60	Week-6	1	821	243	2	18	274	2	1	120	3
3/23/2021	Data Speed Issue	3/22/2021	S1144	Churn	No FCR	11/13/2021	Mar	3/18/2021	S1144-3	New site already plan onair in 150 days	Close	T3-8189	> 60	Week-12	1	627	236	2	16	240	3	1	132	3
4/16/2021	Data Speed Issue	4/15/2021	S0742	Churn	No FCR	7/13/2021	Apr	4/14/2021	S0742-4	New site already plan onair in 120 days	Close	T3-6478	50-60	Week-16	2	440	89	2	16	180	4	1	52	3
5/26/2021	Data Speed Issue	5/23/2021	S1739	Churn	No FCR	12/18/2021	May	5/22/2021	S1739-5	New site already plan onair in 120 days	Close	T2-2564	> 60	Week-21	2	354	209	2	20	330	5	1	80	3
4/15/2021	Data Speed Issue	4/14/2021	S0393	Churn	No FCR	10/10/2021	Apr	4/13/2021	S0393-4	Near by area media issue	Close	T3-4925	> 60	Week-16	2	498	179	2	2	240	4	1	117	3
4/29/2021	Data Speed Issue	4/28/2021	S0471	Churn	No FCR	8/22/2021	Apr	4/24/2021	S0471-4	"Near by area Utilize ,New Solution require"	Close	T3-5401	> 60	Week-17	2	837	116	2	16	210	4	1	121	3
3/20/2021	Data Speed Issue	3/17/2021	S1432	Churn	No FCR	8/13/2021	Mar	3/16/2021	S1432-3	New site already plan onair in 120 days	Close	T2-2308	40-50	Week-12	3	133	149	2	13	210	3	1	47	3
5/18/2021	Data Speed Issue	5/17/2021	S1152	Churn	No FCR	8/14/2021	May	5/16/2021	S1152-5	"Near by area Utilize ,New Solution require"	Close	T3-8234	> 60	Week-21	3	538	89	2	1	90	5	1	150	3
1/18/2021	Data Speed Issue	1/17/2021	S1528	Churn	No FCR	6/15/2021	Jan	1/16/2021	S1528-1	Near by area media issue	Close	T3-9729	21-30	Week-3	4	292	149	3	7	150	1	1	25	3
2/14/2021	Data Speed Issue	2/13/2021	S0880	Churn	No FCR	11/6/2021	Feb	2/9/2021	S0880-2	New site already plan onair in 120 days	Close	T3-6965	> 60	Week-7	0	590	266	2	2	300	2	2	62	3
1/17/2021	Weak indoor Coverage	1/14/2021	S0823	Churn	No FCR	7/12/2021	Jan	1/13/2021	S0823-1	No coverage near by area	Close	T2-1919	> 60	Week-3	0	342	179	2	12	180	1	2	71	3
2/12/2021	Data Speed Issue	2/11/2021	S0883	Churn	No FCR	11/4/2021	Feb	2/7/2021	S0883-2	New site already plan onair in 150 days	Close	T3-6991	> 60	Week-7	2	413	266	2	19	300	2	2	137	3
3/10/2021	Data Speed Issue	3/4/2021	S1525	Churn	No FCR	7/1/2021	Mar	3/3/2021	S1525-3	New site already plan onair in 150 days	Close	T1-1164	> 60	Week-10	2	859	119	2	21	180	3	2	135	3
5/3/2021	Data Speed Issue	5/2/2021	S1486	Churn	No FCR	7/4/2021	May	5/1/2021	S1486-5	"Near by area Utilize ,New Solution require"	Close	T3-9462	> 60	Week-18	3	489	63	3	7	94	5	2	63	3
2/5/2021	Data Speed Issue	2/4/2021	S1518	Churn	No FCR	8/2/2021	Feb	2/3/2021	S1518-2	New site already plan onair in 150 days	Close	T3-9651	30-40	Week-6	3	291	179	3	21	210	2	2	37	3
4/19/2021	Weak indoor Coverage	4/16/2021	S1251	Churn	No FCR	8/13/2021	Apr	4/15/2021	S1251-4	congesition and conjusted area	Close	T2-2208	21-30	Week-16	4	389	119	3	21	120	4	2	29	3
2/3/2021	Data Speed Issue	2/2/2021	S0828	Churn	No FCR	5/2/2021	Feb	2/1/2021	S0828-2	New site already plan onair in 120 days	Close	T3-6849	21-30	Week-6	4	636	89	3	21	120	2	2	25	3
3/13/2021	Data Speed Issue	3/10/2021	S1584	Churn	No FCR	6/4/2021	Mar	3/6/2021	S1584-3	New site already plan onair in 150 days	Close	T2-2437	> 60	Week-10	0	367	86	2	18	150	3	2	68	3
5/17/2021	Data Speed Issue	5/16/2021	S1572	Churn	No FCR	12/8/2021	May	5/12/2021	S1572-5	New site already plan onair in 120 days	Close	T3-9896	> 60	Week-20	0	498	206	2	12	300	5	2	78	3
1/9/2021	Coverage Issue	1/8/2021	S1718	Churn	No FCR	2/6/2021	Jan	1/7/2021	S1718-1	Near by site Power Issue	Close	T3-10684	50-60	Week-2	2	899	29	2	14	30	1	2	55	3
6/8/2021	NW Fluctuation	6/2/2021	S1695	Churn	No FCR	11/2/2021	Jun	6/1/2021	S1695-6	Near by site far end down	Close	T2-2525	> 60	Week-23	2	801	153	2	18	304	6	2	120	3
5/19/2021	Data Speed Issue	5/18/2021	S1144	Churn	No FCR	11/13/2021	May	5/17/2021	S1144-5	Near by area media issue	Close	T3-8190	> 60	Week-21	2	696	179	2	18	240	5	2	131	3
7/18/2021	Data Speed Issue	7/15/2021	S0196	Churn	No FCR	11/11/2021	Jul	7/14/2021	S0196-7	"Near by area Utilize ,New Solution require"	Close	T2-1485	> 60	Week-29	2	701	119	2	8	300	7	2	73	3
6/2/2021	Data Speed Issue	6/1/2021	S1488	Churn	No FCR	8/29/2021	Jun	5/31/2021	S1488-5	"Near by area Utilize ,New Solution require"	Close	T3-9467	> 60	Week-23	3	345	89	3	14	90	6	2	142	3
4/26/2021	Weak indoor Coverage	4/23/2021	S1307	Churn	No FCR	5/19/2021	Apr	4/19/2021	S1307-4	Near by site Power Issue	Close	T2-2238	> 60	Week-17	3	519	26	3	11	120	4	2	93	3
5/9/2021	Data Speed Issue	5/8/2021	S1356	Churn	No FCR	11/4/2021	May	5/4/2021	S1356-5	New site already plan onair in 150 days	Close	T3-8926	40-50	Week-19	3	523	180	3	16	304	5	2	45	3
1/22/2021	Coverage Issue	1/19/2021	S1135	Churn	No FCR	2/14/2021	Jan	1/15/2021	S1135-1	Near by site Power Issue	Close	T1-1120	30-40	Week-3	3	339	26	3	19	30	1	2	32	3
2/20/2021	Data Speed Issue	2/19/2021	S0885	Churn	No FCR	10/16/2021	Feb	2/18/2021	S0885-2	"Near by area Utilize ,New Solution require"	Close	T3-7013	30-40	Week-8	3	375	239	3	12	270	2	2	37	3
2/20/2021	Data Speed Issue	2/19/2021	S1438	Churn	No FCR	4/13/2021	Feb	2/12/2021	S1438-2	New site already plan onair in 150 days	Close	T3-9338	21-30	Week-7	4	286	53	3	12	90	2	2	26	3
8/9/2021	Data Speed Issue	8/8/2021	S1700	Churn	No FCR	9/6/2021	Aug	8/7/2021	S1700-8	"Near by area Utilize ,New Solution require"	Close	T3-10575	> 60	Week-32	0	669	29	2	17	240	8	2	74	3
10/18/2021	Weak indoor Coverage	10/15/2021	S0626	Churn	No FCR	12/13/2021	Oct	10/14/2021	S0626-10	congesition and conjusted area	Close	T2-1799	> 60	Week-42	0	574	59	2	13	300	10	2	87	3
1/17/2021	Coverage Issue	1/14/2021	S1482	Churn	No FCR	2/9/2021	Jan	1/10/2021	S1482-1	No coverage near by area	Close	T1-1159	> 60	Week-3	1	545	26	2	7	30	1	2	108	3
4/10/2021	Data Speed Issue	4/7/2021	S0548	Churn	No FCR	10/3/2021	Apr	4/6/2021	S0548-4	New site already plan onair in 150 days	Close	T2-1748	> 60	Week-15	1	567	179	2	22	270	4	2	133	3
10/23/2021	Data Speed Issue	10/20/2021	S1739	Churn	No FCR	12/18/2021	Oct	10/19/2021	S1739-10	New site already plan onair in 150 days	Close	T2-2562	50-60	Week-43	2	120	59	2	9	330	10	2	54	3
4/19/2021	Data Speed Issue	4/16/2021	S0743	Churn	No FCR	5/12/2021	Apr	4/12/2021	S0743-4	Near by area media issue	Close	T2-1875	> 60	Week-16	2	208	26	2	18	120	4	2	131	3
2/20/2021	Data Speed Issue	2/19/2021	S0827	Churn	No FCR	6/18/2021	Feb	2/18/2021	S0827-2	New site already plan onair in 120 days	Close	T3-6843	50-60	Week-8	2	444	119	2	21	150	2	2	55	3
7/25/2021	Data Speed Issue	7/24/2021	S0471	Churn	No FCR	8/22/2021	Jul	7/23/2021	S0471-7	New site already plan onair in 120 days	Close	T3-5403	0-10	Week-30	5	423	29	3	14	210	7	2	4	3
2/13/2021	Data Speed Issue	2/12/2021	S0989	Churn	No FCR	5/12/2021	Feb	2/11/2021	S0989-2	New site already plan onair in 150 days	Close	T3-7597	> 60	Week-7	1	414	89	2	3	120	2	3	91	3
1/9/2021	Data Speed Issue	1/6/2021	S1584	Churn	No FCR	6/4/2021	Jan	1/5/2021	S1584-1	"Near by area Utilize ,New Solution require"	Close	T2-2436	> 60	Week-2	2	503	149	3	18	150	1	3	67	3
1/12/2021	Coverage Issue	1/9/2021	S0993	Churn	No FCR	2/4/2021	Jan	1/5/2021	S0993-1	No coverage near by area	Close	T1-1101	40-50	Week-2	3	279	26	3	20	30	1	3	42	3
1/22/2021	Weak indoor Coverage	1/16/2021	S1179	Churn	No FCR	7/14/2021	Jan	1/15/2021	S1179-1	congesition and conjusted area	Close	T2-2173	40-50	Week-3	3	690	179	3	22	180	1	3	48	3
2/14/2021	Weak indoor Coverage	2/8/2021	S0883	Churn	No FCR	11/4/2021	Feb	2/7/2021	S0883-2	Near by area public objection	Close	T2-1942	> 60	Week-7	3	587	269	3	16	300	2	3	137	3
7/22/2021	Data Speed Issue	7/21/2021	S1769	Churn	No FCR	10/18/2021	Jul	7/20/2021	S1769-7	New site already plan onair in 150 days	Close	T3-10954	20-Nov	Week-30	5	469	89	4	5	180	7	3	15	3
3/22/2021	Data Speed Issue	3/21/2021	S0393	Churn	No FCR	10/10/2021	Mar	3/14/2021	S0393-3	New site already plan onair in 150 days	Close	T3-4922	> 60	Week-12	0	869	203	2	14	240	3	3	132	3
4/1/2021	Weak indoor Coverage	3/29/2021	S0473	Churn	No FCR	6/23/2021	Mar	3/25/2021	S0473-3	Near by site Power Issue	Close	T1-1058	> 60	Week-13	0	512	86	2	21	150	3	3	80	3
5/5/2021	Data Speed Issue	5/4/2021	S0988	Churn	No FCR	7/2/2021	May	5/3/2021	S0988-5	New site already plan onair in 150 days	Close	T3-7594	> 60	Week-19	1	699	59	2	14	180	5	3	132	3
4/23/2021	Data Speed Issue	4/22/2021	S1189	Churn	No FCR	10/18/2021	Apr	4/21/2021	S1189-4	Near by area media issue	Close	T3-8378	> 60	Week-17	1	895	179	2	9	240	4	3	64	3
1/22/2021	Data Speed Issue	1/19/2021	S1432	Churn	No FCR	8/13/2021	Jan	1/15/2021	S1432-1	"Near by area Utilize ,New Solution require"	Close	T2-2307	> 60	Week-3	2	592	206	3	20	210	1	3	112	3
1/13/2021	Data Speed Issue	1/12/2021	S1580	Churn	No FCR	6/10/2021	Jan	1/11/2021	S1580-1	New site already plan onair in 120 days	Close	T3-9956	50-60	Week-3	2	224	149	3	2	150	1	3	52	3
4/8/2021	Data Speed Issue	4/5/2021	S0730	Churn	No FCR	11/4/2021	Apr	4/4/2021	S0730-4	"Near by area Utilize ,New Solution require"	Close	T2-1856	> 60	Week-15	3	889	213	3	10	274	4	3	111	3
1/14/2021	Weak indoor Coverage	1/11/2021	S1483	Churn	No FCR	7/9/2021	Jan	1/10/2021	S1483-1	No coverage near by area	Close	T2-2331	> 60	Week-3	3	309	179	3	1	180	1	3	135	3
4/4/2021	Data Speed Issue	4/3/2021	S1525	Churn	No FCR	7/1/2021	Apr	4/2/2021	S1525-4	New site already plan onair in 150 days	Close	T3-9707	40-50	Week-14	3	691	89	3	17	180	4	3	46	3
3/13/2021	Data Speed Issue	3/12/2021	S0898	Churn	No FCR	7/9/2021	Mar	3/11/2021	S0898-3	New site already plan onair in 150 days	Close	T3-7126	> 60	Week-11	3	394	119	3	11	150	3	3	71	3
5/25/2021	Data Speed Issue	5/24/2021	S0741	Churn	No FCR	9/20/2021	May	5/23/2021	S0741-5	New site already plan onair in 120 days	Close	T3-6470	21-30	Week-22	4	554	119	3	16	240	5	3	26	3
6/23/2021	Data Speed Issue	6/22/2021	S0231	Churn	No FCR	10/19/2021	Jun	6/21/2021	S0231-6	"Near by area Utilize ,New Solution require"	Close	T3-4251	> 60	Week-26	0	221	119	2	10	270	6	3	61	3
4/13/2021	Data Speed Issue	4/12/2021	S0390	Churn	No FCR	11/4/2021	Apr	4/8/2021	S0390-4	New site already plan onair in 150 days	Close	T3-4908	> 60	Week-15	0	186	206	2	11	240	4	3	130	3
1/14/2021	Data Speed Issue	1/13/2021	S0989	Churn	No FCR	5/12/2021	Jan	1/12/2021	S0989-1	New site already plan onair in 150 days	Close	T3-7596	> 60	Week-3	3	814	119	3	11	120	1	3	91	3
6/22/2021	Data Speed Issue	6/21/2021	S0542	Churn	No FCR	9/18/2021	Jun	6/20/2021	S0542-6	Near by area media issue	Close	T3-5615	40-50	Week-26	3	277	89	3	14	240	6	3	43	3
1/6/2021	Data Speed Issue	1/5/2021	S1433	Churn	No FCR	9/2/2021	Jan	1/1/2021	S1433-1	Near by area media issue	Close	T3-9311	> 60	Week-1	3	480	240	3	21	244	1	3	100	3
1/26/2021	Data Speed Issue	1/25/2021	S0319	Churn	No FCR	5/24/2021	Jan	1/24/2021	S0319-1	New site already plan onair in 120 days	Close	T3-4688	> 60	Week-5	3	570	119	1	17	120	1	0	132	0
8/28/2021	Data Speed Issue	8/27/2021	S0470	Churn	No FCR	9/19/2021	Aug	8/20/2021	S0470-8	New site already plan onair in 150 days	Close	T3-5397	> 60	Week-34	3	462	23	1	20	210	8	0	93	0
5/13/2021	Data Speed Issue	5/12/2021	S1749	Churn	No FCR	7/10/2021	May	5/11/2021	S1749-5	"Near by area Utilize ,New Solution require"	Close	T3-10863	21-30	Week-20	4	183	59	1	0	180	5	0	25	0
9/15/2021	Data Speed Issue	9/14/2021	S1645	Churn	No FCR	10/13/2021	Sep	9/13/2021	S1645-9	New site already plan onair in 120 days	Close	T3-10329	> 60	Week-38	0	167	29	0	15	270	9	0	72	0
7/17/2021	Weak indoor Coverage	7/14/2021	S0671	Churn	No FCR	9/11/2021	Jul	7/13/2021	S0671-7	Near by site Power Issue	Close	T2-1828	> 60	Week-29	0	725	59	0	17	240	7	0	104	0
1/11/2021	Data Speed Issue	1/10/2021	S1665	Churn	No FCR	4/6/2021	Jan	1/6/2021	S1665-1	New site already plan onair in 120 days	Close	T3-10431	> 60	Week-2	1	208	86	0	12	90	1	0	69	0
2/21/2021	Data Speed Issue	2/20/2021	S1589	Churn	No FCR	5/20/2021	Feb	2/19/2021	S1589-2	"Near by area Utilize ,New Solution require"	Close	T3-10008	> 60	Week-8	1	508	89	0	18	90	2	0	92	0
7/21/2021	Data Speed Issue	7/20/2021	S1070	Churn	No FCR	11/13/2021	Jul	7/16/2021	S1070-7	New site already plan onair in 150 days	Close	T3-7978	> 60	Week-29	1	443	116	0	17	270	7	0	64	0
2/4/2021	Data Speed Issue	2/3/2021	S1698	Churn	No FCR	11/1/2021	Feb	2/2/2021	S1698-2	Near by area media issue	Close	T3-10563	30-40	Week-6	3	166	271	1	13	304	2	0	36	0
3/18/2021	Data Speed Issue	3/15/2021	S1136	Churn	No FCR	4/10/2021	Mar	3/11/2021	S1136-3	New site already plan onair in 120 days	Close	T1-1121	> 60	Week-11	3	432	26	1	7	90	3	0	124	0
7/21/2021	Data Speed Issue	7/20/2021	S1367	Churn	No FCR	8/18/2021	Jul	7/19/2021	S1367-7	New site already plan onair in 120 days	Close	T3-9034	21-30	Week-30	4	372	29	1	9	210	7	0	22	0
1/8/2021	Coverage Issue	1/2/2021	S1767	Churn	No FCR	2/2/2021	Jan	1/1/2021	S1767-1	No coverage near by area	Close	T1-1198	20-Nov	Week-1	5	885	31	2	9	32	1	0	16	0
7/29/2021	Weak indoor Coverage	7/26/2021	S0545	Churn	No FCR	8/21/2021	Jul	7/22/2021	S0545-7	congesition and conjusted area	Close	T2-1745	0-10	Week-30	5	229	26	2	9	210	7	0	6	0
8/16/2021	Weak indoor Coverage	8/13/2021	S0671	Churn	No FCR	9/11/2021	Aug	8/12/2021	S0671-8	Near by site Power Issue	Close	T2-1829	50-60	Week-33	2	274	29	1	17	240	8	1	52	0
2/19/2021	Data Speed Issue	2/18/2021	S0318	Churn	No FCR	11/14/2021	Feb	2/17/2021	S0318-2	New site already plan onair in 150 days	Close	T3-4675	> 60	Week-8	3	130	269	1	7	300	2	1	122	0
5/14/2021	Data Speed Issue	5/13/2021	S0739	Churn	No FCR	7/11/2021	May	5/12/2021	S0739-5	Near by area media issue	Close	T3-6452	> 60	Week-20	0	210	59	0	17	180	5	1	104	0
8/24/2021	NW Fluctuation	8/18/2021	S0888	Churn	No FCR	10/16/2021	Aug	8/17/2021	S0888-8	Near by site Takeoff down	Close	T2-1956	> 60	Week-34	1	424	59	1	10	270	8	1	70	0
8/7/2021	Data Speed Issue	8/4/2021	S1698	Churn	No FCR	11/1/2021	Aug	8/3/2021	S1698-8	"Near by area Utilize ,New Solution require"	Close	T2-2527	> 60	Week-32	2	346	89	1	17	304	8	1	116	0
3/6/2021	Data Speed Issue	3/5/2021	S1191	Churn	No FCR	12/3/2021	Mar	3/4/2021	S1191-3	New site already plan onair in 150 days	Close	T3-8393	50-60	Week-10	2	770	273	1	12	274	3	1	51	0
8/5/2021	Data Speed Issue	8/4/2021	S0732	Churn	No FCR	11/1/2021	Aug	8/3/2021	S0732-8	New site already plan onair in 120 days	Close	T3-6396	40-50	Week-32	3	192	89	1	10	300	8	1	41	0
1/10/2021	Data Speed Issue	1/9/2021	S0606	Churn	No FCR	9/5/2021	Jan	1/8/2021	S0606-1	New site already plan onair in 150 days	Close	T3-5870	> 60	Week-2	3	470	239	1	9	240	1	1	123	0
1/21/2021	Data Speed Issue	1/20/2021	S1436	Churn	No FCR	7/18/2021	Jan	1/19/2021	S1436-1	"Near by area Utilize ,New Solution require"	Close	T3-9327	> 60	Week-4	2	369	179	1	14	180	1	2	111	0
1/18/2021	Data Speed Issue	1/15/2021	S0488	Churn	No FCR	4/14/2021	Jan	1/14/2021	S0488-1	"Near by area Utilize ,New Solution require"	Close	T2-1722	> 60	Week-3	3	871	89	2	15	90	1	2	141	0
9/9/2021	Data Speed Issue	9/8/2021	S0633	Churn	No FCR	10/7/2021	Sep	9/7/2021	S0633-9	New site already plan onair in 120 days	Close	T3-6003	> 60	Week-37	0	293	29	1	13	180	9	2	148	0
2/7/2021	Coverage Issue	2/6/2021	S1448	Churn	No FCR	3/7/2021	Feb	2/5/2021	S1448-2	No coverage near by area	Close	T3-9381	> 60	Week-6	0	609	29	1	15	30	2	2	124	0
8/18/2021	Data Speed Issue	8/15/2021	S0465	Churn	No FCR	9/10/2021	Aug	8/11/2021	S0465-8	"Near by area Utilize ,New Solution require"	Close	T1-1055	> 60	Week-33	0	208	26	1	19	240	8	2	98	0
7/24/2021	Data Speed Issue	7/23/2021	S1638	Churn	No FCR	12/19/2021	Jul	7/22/2021	S1638-7	New site already plan onair in 120 days	Close	T3-10275	> 60	Week-30	1	180	149	1	18	330	7	2	134	0
1/29/2021	Coverage Issue	1/26/2021	S0110	Churn	No FCR	2/21/2021	Jan	1/22/2021	S0110-1	Near by site Power Issue	Close	T1-1021	> 60	Week-4	1	514	26	1	19	30	1	2	100	0
4/20/2021	Data Speed Issue	4/17/2021	S0468	Churn	No FCR	7/15/2021	Apr	4/16/2021	S0468-4	"Near by area Utilize ,New Solution require"	Close	T2-1700	> 60	Week-16	1	443	89	1	11	180	4	2	137	0
4/16/2021	Data Speed Issue	4/15/2021	S0984	Churn	No FCR	6/10/2021	Apr	4/11/2021	S0984-4	New site already plan onair in 120 days	Close	T3-7569	> 60	Week-16	3	721	56	2	22	150	4	2	74	0
3/23/2021	Data Speed Issue	3/22/2021	S0550	Churn	No FCR	6/19/2021	Mar	3/21/2021	S0550-3	New site already plan onair in 120 days	Close	T3-5672	40-50	Week-13	3	454	89	2	19	150	3	2	42	0
2/25/2021	Data Speed Issue	2/19/2021	S0888	Churn	No FCR	10/16/2021	Feb	2/18/2021	S0888-2	Near by area media issue	Close	T2-1954	30-40	Week-8	3	341	239	2	11	270	2	2	40	0
2/23/2021	Data Speed Issue	2/22/2021	S0747	Churn	No FCR	5/19/2021	Feb	2/18/2021	S0747-2	New site already plan onair in 120 days	Close	T3-6502	20-Nov	Week-8	5	213	86	2	11	120	2	2	17	0
5/13/2021	Data Speed Issue	5/12/2021	S1071	Churn	No FCR	8/9/2021	May	5/11/2021	S1071-5	New site already plan onair in 120 days	Close	T3-7984	0-10	Week-20	5	338	89	2	17	210	5	2	5	0
2/25/2021	Internet Not Working/Mobile setting	2/19/2021	S1436	Churn	No FCR	7/18/2021	Feb	2/18/2021	S1436-2	Data Bared in sim	Close	T2-2313	> 60	Week-8	2	205	149	2	12	180	2	3	61	0
1/4/2021	Data Speed Issue	1/3/2021	S1764	Churn	No FCR	4/2/2021	Jan	1/2/2021	S1764-1	"Near by area Utilize ,New Solution require"	Close	T3-10936	> 60	Week-1	0	563	89	1	13	90	1	3	133	0
3/18/2021	Data Speed Issue	3/12/2021	S1136	Churn	No FCR	4/10/2021	Mar	3/11/2021	S1136-3	New site already plan onair in 120 days	Close	T1-1121	> 60	Week-11	0	442	29	1	21	90	3	3	124	0
8/22/2021	Data Speed Issue	8/21/2021	S0888	Churn	No FCR	10/16/2021	Aug	8/17/2021	S0888-8	New site already plan onair in 120 days	Close	T3-7042	> 60	Week-34	1	251	56	1	15	270	8	3	70	0
5/5/2021	Data Speed Issue	5/4/2021	S0228	Churn	No FCR	12/3/2021	May	5/3/2021	S0228-5	"Near by area Utilize ,New Solution require"	Close	T3-4214	> 60	Week-19	2	840	213	2	10	274	5	3	82	0
3/26/2021	Data Speed Issue	3/25/2021	S0366	Churn	No FCR	7/22/2021	Mar	3/24/2021	S0366-3	New site already plan onair in 120 days	Close	T3-4801	> 60	Week-13	2	579	119	2	19	150	3	3	107	0
5/25/2021	Data Speed Issue	5/24/2021	S0822	Churn	No FCR	8/21/2021	May	5/23/2021	S0822-5	New site already plan onair in 120 days	Close	T3-6806	> 60	Week-22	3	234	89	2	7	210	5	3	105	0
1/7/2021	Data Speed Issue	1/4/2021	S1289	Churn	No FCR	8/1/2021	Jan	1/3/2021	S1289-1	New site already plan onair in 150 days	Close	T2-2227	0-10	Week-2	5	730	209	3	8	210	1	3	8	0
1/12/2021	Data Speed Issue	1/6/2021	S1596	Churn	No FCR	3/6/2021	Jan	1/5/2021	S1596-1	"Near by area Utilize ,New Solution require"	Close	T1-1180	> 60	Week-2	2	572	59	1	21	60	1	0	104	1
9/5/2021	Data Speed Issue	9/4/2021	S1288	Churn	No FCR	12/2/2021	Sep	9/3/2021	S1288-9	New site already plan onair in 150 days	Close	T3-8688	40-50	Week-36	3	720	89	1	10	334	9	0	45	1
8/18/2021	Data Speed Issue	8/12/2021	S0465	Churn	No FCR	9/10/2021	Aug	8/11/2021	S0465-8	New site already plan onair in 150 days	Close	T1-1055	> 60	Week-33	0	608	29	0	0	240	8	0	98	1
1/22/2021	Data Speed Issue	1/21/2021	S1367	Churn	No FCR	8/18/2021	Jan	1/20/2021	S1367-1	Near by area media issue	Close	T3-9028	> 60	Week-4	1	859	209	1	21	210	1	0	121	1
7/8/2021	NW Fluctuation	7/5/2021	S0101	Churn	No FCR	8/3/2021	Jul	7/4/2021	S0101-7	Near by site power cut	Close	T2-1455	> 60	Week-28	1	674	29	1	23	210	7	0	70	1
1/25/2021	Data Speed Issue	1/24/2021	S1638	Churn	No FCR	12/19/2021	Jan	1/23/2021	S1638-1	"Near by area Utilize ,New Solution require"	Close	T3-10270	30-40	Week-4	3	876	329	1	23	330	1	0	37	1
3/17/2021	Data Speed Issue	3/16/2021	S0984	Churn	No FCR	6/10/2021	Mar	3/12/2021	S0984-3	"Near by area Utilize ,New Solution require"	Close	T3-7566	40-50	Week-11	3	654	86	1	11	150	3	0	44	1
4/25/2021	Data Speed Issue	4/24/2021	S1638	Churn	No FCR	12/19/2021	Apr	4/23/2021	S1638-4	New site already plan onair in 150 days	Close	T3-10273	> 60	Week-17	3	892	239	1	14	330	4	0	73	1
2/6/2021	Data Speed Issue	2/5/2021	S1363	Churn	No FCR	9/2/2021	Feb	2/4/2021	S1363-2	"Near by area Utilize ,New Solution require"	Close	T3-8990	20-Nov	Week-6	5	322	209	2	0	240	2	0	16	1
3/10/2021	Data Speed Issue	3/9/2021	S1478	Churn	No FCR	5/7/2021	Mar	3/8/2021	S1478-3	New site already plan onair in 150 days	Close	T3-9437	> 60	Week-11	2	853	59	1	16	120	3	1	82	1
6/9/2021	Data Speed Issue	6/6/2021	S1191	Churn	No FCR	12/3/2021	Jun	6/2/2021	S1191-6	Near by area media issue	Close	T2-2184	> 60	Week-23	2	196	180	1	5	274	6	1	98	1
3/30/2021	Data Speed Issue	3/29/2021	S1140	Churn	No FCR	7/26/2021	Mar	3/28/2021	S1140-3	Near by area media issue	Close	T3-8171	> 60	Week-14	2	829	119	1	15	150	3	1	93	1
2/9/2021	Data Speed Issue	2/8/2021	S0606	Churn	No FCR	9/5/2021	Feb	2/7/2021	S0606-2	New site already plan onair in 120 days	Close	T3-5871	20-Nov	Week-7	5	593	209	2	10	240	2	1	18	1
3/18/2021	Data Speed Issue	3/17/2021	S0739	Churn	No FCR	7/11/2021	Mar	3/13/2021	S0739-3	"Near by area Utilize ,New Solution require"	Close	T3-6450	30-40	Week-11	3	225	116	2	11	180	3	1	32	1
4/15/2021	Data Speed Issue	4/14/2021	S0465	Churn	No FCR	9/10/2021	Apr	4/13/2021	S0465-4	New site already plan onair in 120 days	Close	T3-5349	> 60	Week-16	3	668	149	2	9	240	4	1	67	1
4/22/2021	Data Speed Issue	4/21/2021	S0550	Churn	No FCR	6/19/2021	Apr	4/20/2021	S0550-4	Near by area media issue	Close	T3-5675	0-10	Week-17	5	573	59	2	0	150	4	1	5	1
