Customer Category	Customer Id	Data Utilization	Date	Gender	Month Name	Region	Services	State	Week	Age	Call Quality	Capacity	Data traffic	Employee cost	Maintanace cost	Marketing Cost	Nw availability	Packet loss	Plan	Thpt	Total Cost	Utilization	Utilization data
Retain	S0436	> 90% Utilize	5/20/2021	Male	May	West	"Voice,Data"	Gujarat	Week-21	21	3	45	45	61	100	51	97.95	2.36	199	1004.73	212	54	100.00
Retain	S0959	> 90% Utilize	2/11/2021	Male	Feb	Central	"text,voice,data,Video"	Madhya Pradesh	Week-7	19	0	75	71	46	51	51	93.97	0	299	2604.37	148	38.5	94.67
Retain	S0308	> 90% Utilize	7/22/2021	Male	Jul	Central	"text,voice,data,Video"	Chhattisgarh	Week-30	26	0	75	70	55	70	72	93.41	0	299	2602.74	197	70	93.33
Retain	S0299	> 90% Utilize	6/20/2021	Male	Jun	Central	"text,voice,data,Video"	Chhattisgarh	Week-26	21	0	75	70	73	45	56	90.38	0	299	2488.17	174	109.5	93.33
Retain	S0308	> 90% Utilize	11/19/2021	Male	Nov	Central	"text,voice,data,Video"	Chhattisgarh	Week-47	26	0	75	71	91	45	87	92.48	0	299	2299.44	223	37.67	94.67
Retain	S1640	> 90% Utilize	12/20/2021	Male	Dec	Central	"text,voice,data,Video"	Uttar Pradesh	Week-52	18	0	75	68	88	80	75	94.48	0	299	2604.9	243	34	90.67
Retain	S1298	> 90% Utilize	4/23/2021	Male	Apr	East	"text,voice,data,Video"	Odisha	Week-17	19	0	75	71	81	59	84	95.52	0	299	2385.63	224	67.75	94.67
Retain	S0737	> 90% Utilize	2/12/2021	Male	Feb	East	"text,voice,data,Video"	Jharkhand	Week-7	19	0	75	68	80	96	92	97.82	0	299	2421.73	268	68	90.67
Retain	S1286	> 90% Utilize	5/15/2021	Male	May	East	"text,voice,data,Video"	Odisha	Week-20	18	0	75	69	79	84	68	95.79	0	299	2331.24	231	34.5	92.00
Retain	S1747	> 90% Utilize	1/22/2021	Male	Jan	East	"text,voice,data,Video"	West Bengal	Week-4	18	0	75	70	96	49	86	95.31	0	299	2551.44	231	48	93.33
Retain	S0211	> 90% Utilize	7/20/2021	Male	Jul	East	"text,voice,data,Video"	Bihar	Week-30	20	0	75	70	94	97	77	88.5	0	299	2591.47	268	70	93.33
Retain	S0211	> 90% Utilize	10/18/2021	Male	Oct	East	"text,voice,data,Video"	Bihar	Week-43	20	0	75	70	87	47	84	93.36	0	299	2681.42	218	66	93.33
Retain	S1414	> 90% Utilize	12/5/2021	Male	Dec	North	"text,voice,data,Video"	Rajasthan	Week-50	21	0	75	68	50	69	56	97.49	0	299	2372.47	175	80.5	90.67
Retain	S1362	> 90% Utilize	2/5/2021	Male	Feb	North	"text,voice,data,Video"	Punjab	Week-6	20	0	75	71	74	97	68	94.6	0	299	2574.52	239	53	94.67
Retain	S0543	> 90% Utilize	1/19/2021	Male	Jan	North	"text,voice,data,Video"	Haryana	Week-4	21	0	75	70	92	73	58	97.48	0	299	2347.68	223	70	93.33
Retain	S0562	> 90% Utilize	1/4/2021	Male	Jan	North	"text,voice,data,Video"	Haryana	Week-2	26	0	75	68	62	59	87	94.73	0	299	2383.69	208	68	90.67
Retain	S1377	> 90% Utilize	1/13/2021	Male	Jan	North	"text,voice,data,Video"	Punjab	Week-3	23	0	75	68	52	93	54	95.4	0	299	2699.45	199	53.25	90.67
Retain	S0570	> 90% Utilize	7/18/2021	Male	Jul	North	"text,voice,data,Video"	Haryana	Week-30	25	0	75	69	43	96	75	86.72	0	299	2649.74	214	69	92.00
Retain	S1365	> 90% Utilize	3/4/2021	Male	Mar	North	"text,voice,data,Video"	Punjab	Week-10	24	0	75	70	48	73	83	95.76	0	299	2383.83	204	86	93.33
Retain	S0543	> 90% Utilize	3/20/2021	Male	Mar	North	"text,voice,data,Video"	Haryana	Week-12	21	0	75	68	96	59	88	91.4	0	299	2580.61	243	65.5	90.67
Retain	S1263	> 90% Utilize	9/15/2021	Male	Sep	North-East	"text,voice,data,Video"	Nagaland	Week-38	18	0	75	69	42	44	69	92.31	0	299	2437.64	155	69	92.00
Retain	S1162	> 90% Utilize	10/7/2021	Male	Oct	North-East	"text,voice,data,Video"	Manipur	Week-41	22	0	75	69	66	54	50	91.87	0	299	2272.48	170	69	92.00
Retain	S1568	> 90% Utilize	1/2/2021	Male	Jan	South	"text,voice,data,Video"	Telangana	Week-1	19	0	75	71	45	68	65	90.86	0	299	2416.73	178	71	94.67
Retain	S0800	> 90% Utilize	4/24/2021	Male	Apr	South	"text,voice,data,Video"	Karnataka	Week-17	23	0	75	70	40	66	64	97.49	0	299	2294.2	170	70	93.33
Retain	S1517	> 90% Utilize	8/5/2021	Male	Aug	South	"text,voice,data,Video"	Tamil Nadu	Week-32	20	0	75	68	87	78	65	91.73	0	299	2384.78	230	44.67	90.67
Retain	S0812	> 90% Utilize	2/12/2021	Male	Feb	South	"text,voice,data,Video"	Karnataka	Week-7	25	0	75	71	96	88	69	92.34	0	299	2308.38	253	57.67	94.67
Retain	S0800	> 90% Utilize	2/23/2021	Male	Feb	South	"text,voice,data,Video"	Karnataka	Week-9	23	0	75	68	40	79	86	95.74	0	299	2242.5	205	68	90.67
Retain	S1514	> 90% Utilize	1/3/2021	Male	Jan	South	"text,voice,data,Video"	Tamil Nadu	Week-2	26	0	75	70	90	69	87	89.61	0	299	2680.24	246	68.33	93.33
Retain	S0886	> 90% Utilize	6/11/2021	Male	Jun	South	"text,voice,data,Video"	Kerala	Week-24	19	0	75	71	97	49	56	84.35	0	299	2347.2	202	71	94.67
Retain	S0886	> 90% Utilize	3/13/2021	Male	Mar	South	"text,voice,data,Video"	Kerala	Week-11	19	0	75	70	88	64	71	93.75	0	299	2628.59	223	70	93.33
Retain	S0424	> 90% Utilize	12/8/2021	Male	Dec	West	"text,voice,data,Video"	Goa	Week-50	26	0	75	71	94	46	76	92.88	0	299	2225.66	216	71	94.67
Retain	S1055	> 90% Utilize	4/14/2021	Male	Apr	West	"text,voice,data,Video"	Maharashtra	Week-16	26	0	75	71	77	75	100	94.43	0	299	2314.69	252	118.33	94.67
Retain	S1068	> 90% Utilize	7/6/2021	Male	Jul	West	"text,voice,data,Video"	Maharashtra	Week-28	23	0	75	68	58	65	64	93.71	0	299	2333.31	187	68	90.67
Retain	S1079	> 90% Utilize	6/4/2021	Male	Jun	West	"text,voice,data,Video"	Maharashtra	Week-23	23	0	75	68	74	43	97	93.43	0	299	2236.65	214	40.8	90.67
Retain	S1079	> 90% Utilize	5/5/2021	Male	May	West	"text,voice,data,Video"	Maharashtra	Week-19	23	0	75	70	47	91	88	91.59	0	299	2443.52	226	57.75	93.33
Retain	S0449	> 90% Utilize	4/16/2021	Male	Apr	West	"text,voice,data,Video"	Gujarat	Week-16	20	0	75	68	46	100	91	92.39	0	299	2612.45	237	65	90.67
Retain	S0532	> 90% Utilize	12/30/2021	Male	Dec	West	"text,voice,data,Video"	Gujarat	Week-53	26	0	75	68	50	40	84	93.7	0	299	2662.82	174	68	90.67
Retain	S0449	> 90% Utilize	7/15/2021	Male	Jul	West	"text,voice,data,Video"	Gujarat	Week-29	20	0	75	69	60	87	91	97	0	299	2256.84	238	65	92.00
Retain	S0477	> 90% Utilize	3/19/2021	Male	Mar	West	"text,voice,data,Video"	Gujarat	Week-12	24	0	75	68	65	74	57	93.31	0	299	2509.86	196	67.75	90.67
Retain	S0449	> 90% Utilize	3/17/2021	Male	Mar	West	"text,voice,data,Video"	Gujarat	Week-12	20	0	75	71	98	74	62	93.97	0	299	2598.48	234	65.5	94.67
Retain	S0438	> 90% Utilize	11/4/2021	Male	Nov	West	"text,voice,data,Video"	Gujarat	Week-45	23	0	75	71	56	58	88	98.38	0	299	2495.35	202	87.33	94.67
Retain	S0308	> 90% Utilize	4/23/2021	Male	Apr	Central	"text,voice,data,Video"	Chhattisgarh	Week-17	26	0	75	73	69	48	82	96.53	0	299	2506.22	199	73	97.33
Retain	S0985	> 90% Utilize	4/1/2021	Male	Apr	Central	"text,voice,data,Video"	Madhya Pradesh	Week-14	21	0	75	74	94	69	63	94.76	0	299	2627.78	226	77	98.67
Retain	S0348	> 90% Utilize	11/10/2021	Male	Nov	Central	"text,voice,data,Video"	Chhattisgarh	Week-46	18	0	75	74	43	96	85	97.81	0	299	2651.49	224	53.5	98.67
Retain	S0959	> 90% Utilize	9/9/2021	Male	Sep	Central	"text,voice,data,Video"	Madhya Pradesh	Week-37	19	0	75	75	94	58	99	84.46	0	299	2492.45	251	65	100.00
Retain	S1646	> 90% Utilize	1/24/2021	Male	Jan	Central	"text,voice,data,Video"	Uttar Pradesh	Week-5	21	0	75	73	41	88	57	94.82	0	299	2432.81	186	44.33	97.33
Retain	S1640	> 90% Utilize	7/23/2021	Male	Jul	Central	"text,voice,data,Video"	Uttar Pradesh	Week-30	18	0	75	72	81	96	60	87.87	0	299	2660.36	237	47	96.00
Retain	S1630	> 90% Utilize	3/6/2021	Male	Mar	Central	"text,voice,data,Video"	Uttar Pradesh	Week-10	19	0	75	72	77	98	100	94.34	0	299	2231.75	275	56.6	96.00
Retain	S1334	> 90% Utilize	11/22/2021	Male	Nov	East	"text,voice,data,Video"	Odisha	Week-48	25	0	75	72	72	70	95	97.57	0	299	2683.45	237	55.25	96.00
Retain	S1768	> 90% Utilize	12/7/2021	Male	Dec	East	"text,voice,data,Video"	West Bengal	Week-50	18	0	75	75	68	100	75	89.94	0	299	2231.26	243	75	100.00
Retain	S1734	> 90% Utilize	2/22/2021	Male	Feb	East	"text,voice,data,Video"	West Bengal	Week-9	26	0	75	75	87	68	88	89.89	0	299	2459.49	243	59	100.00
Retain	S0216	> 90% Utilize	2/10/2021	Male	Feb	East	"text,voice,data,Video"	Bihar	Week-7	25	0	75	75	90	64	81	93.41	0	299	2600.37	235	72.33	100.00
Retain	S0716	> 90% Utilize	12/15/2021	Male	Dec	North	"text,voice,data,Video"	Jammu & kashmir	Week-51	24	0	75	75	91	63	55	90.74	0	299	2279.74	209	52.5	100.00
Retain	S0624	> 90% Utilize	2/20/2021	Male	Feb	North	"text,voice,data,Video"	Himachal Pradesh	Week-8	24	0	75	73	61	88	90	89.35	0	299	2493.66	239	108.5	97.33
Retain	S0543	> 90% Utilize	2/18/2021	Male	Feb	North	"text,voice,data,Video"	Haryana	Week-8	21	0	75	73	75	80	87	89.38	0	299	2428.56	242	73	97.33
Retain	S0624	> 90% Utilize	6/20/2021	Male	Jun	North	"text,voice,data,Video"	Himachal Pradesh	Week-26	24	0	75	72	81	63	93	94.37	0	299	2331.42	237	102.5	96.00
Retain	S1362	> 90% Utilize	6/5/2021	Male	Jun	North	"text,voice,data,Video"	Punjab	Week-23	20	0	75	72	47	83	86	92.84	0	299	2283.86	216	53	96.00
Retain	S1377	> 90% Utilize	3/14/2021	Male	Mar	North	"text,voice,data,Video"	Punjab	Week-12	23	0	75	75	44	98	64	91.69	0	299	2230.58	206	63	100.00
Retain	S1365	> 90% Utilize	5/3/2021	Male	May	North	"text,voice,data,Video"	Punjab	Week-19	24	0	75	73	91	45	74	94.41	0	299	2251.34	210	84.5	97.33
Retain	S0570	> 90% Utilize	5/19/2021	Male	May	North	"text,voice,data,Video"	Haryana	Week-21	25	0	75	72	66	98	60	93.49	0	299	2263.9	224	68	96.00
Retain	S1426	> 90% Utilize	5/17/2021	Male	May	North	"text,voice,data,Video"	Rajasthan	Week-21	19	0	75	73	95	60	89	91.95	0	299	2657.62	244	72.5	97.33
Retain	S1414	> 90% Utilize	11/1/2021	Male	Nov	North	"text,voice,data,Video"	Rajasthan	Week-45	21	0	75	75	61	65	65	93.66	0	299	2529.34	191	87	100.00
Retain	S1414	> 90% Utilize	10/2/2021	Male	Oct	North	"text,voice,data,Video"	Rajasthan	Week-40	21	0	75	73	71	67	50	92.73	0	299	2372.28	188	89	97.33
Retain	S1263	> 90% Utilize	10/15/2021	Male	Oct	North-East	"text,voice,data,Video"	Nagaland	Week-42	18	0	75	72	94	62	81	93.63	0	299	2570.58	237	72	96.00
Retain	S1168	> 90% Utilize	12/2/2021	Male	Dec	North-East	"text,voice,data,Video"	Manipur	Week-49	21	0	75	75	77	92	83	94.86	0	299	2318.89	252	66.33	100.00
Retain	S1132	> 90% Utilize	1/17/2021	Male	Jan	North-East	"text,voice,data,Video"	Manipur	Week-4	24	0	75	73	46	44	64	91.68	0	299	2476.17	154	73	97.33
Retain	S1168	> 90% Utilize	11/2/2021	Male	Nov	North-East	"text,voice,data,Video"	Manipur	Week-45	21	0	75	74	45	48	58	99	0	299	2635.54	151	86.5	98.67
Retain	S1159	> 90% Utilize	11/3/2021	Male	Nov	North-East	"text,voice,data,Video"	Manipur	Week-45	25	0	75	74	49	40	75	96.53	0	299	2497.48	164	74	98.67
Retain	S1568	> 90% Utilize	12/2/2021	Male	Dec	South	"text,voice,data,Video"	Telangana	Week-49	19	0	75	74	50	70	71	96.38	0	299	2372.29	191	74	98.67
Retain	S1522	> 90% Utilize	4/14/2021	Male	Apr	South	"text,voice,data,Video"	Tamil Nadu	Week-16	25	0	75	74	52	91	98	97.65	0	299	2514.53	241	86	98.67
Retain	S1514	> 90% Utilize	4/3/2021	Male	Apr	South	"text,voice,data,Video"	Tamil Nadu	Week-14	26	0	75	74	99	68	93	90.65	0	299	2608.78	260	74	98.67
Retain	S1522	> 90% Utilize	2/13/2021	Male	Feb	South	"text,voice,data,Video"	Tamil Nadu	Week-7	25	0	75	72	85	83	73	89.75	0	299	2452.51	241	81.5	96.00
Retain	S0899	> 90% Utilize	1/20/2021	Male	Jan	South	"text,voice,data,Video"	Kerala	Week-4	21	0	75	72	72	90	96	93.78	0	299	2636.61	258	105	96.00
Retain	S0800	> 90% Utilize	7/23/2021	Male	Jul	South	"text,voice,data,Video"	Karnataka	Week-30	23	0	75	73	69	74	73	94.76	0	299	2666.62	216	73	97.33
Retain	S0814	> 90% Utilize	10/7/2021	Male	Oct	South	"text,voice,data,Video"	Karnataka	Week-41	24	0	75	73	76	46	64	91.99	0	299	2328.85	186	63.33	97.33
Retain	S0386	> 90% Utilize	1/11/2021	Male	Jan	West	"text,voice,data,Video"	Goa	Week-3	20	0	75	75	89	81	91	94.43	0	299	2318.41	261	104	100.00
Retain	S1108	> 90% Utilize	12/25/2021	Male	Dec	West	"text,voice,data,Video"	Maharashtra	Week-52	24	0	75	75	94	46	66	97.75	0	299	2678.9	206	68	100.00
Retain	S1050	> 90% Utilize	12/14/2021	Male	Dec	West	"text,voice,data,Video"	Maharashtra	Week-51	20	0	75	72	61	61	69	95.64	0	299	2262.76	191	72	96.00
Retain	S1055	> 90% Utilize	6/13/2021	Male	Jun	West	"text,voice,data,Video"	Maharashtra	Week-25	26	0	75	73	57	48	59	91.32	0	299	2630.82	164	106.5	97.33
Retain	S0445	> 90% Utilize	4/10/2021	Male	Apr	West	"text,voice,data,Video"	Gujarat	Week-15	22	0	75	74	63	94	74	93.36	0	299	2437.4	231	87	98.67
Retain	S0481	> 90% Utilize	1/24/2021	Male	Jan	West	"text,voice,data,Video"	Gujarat	Week-5	26	0	75	74	77	91	92	95.63	0	299	2357.45	260	69.75	98.67
Retain	S0477	> 90% Utilize	1/18/2021	Male	Jan	West	"text,voice,data,Video"	Gujarat	Week-4	24	0	75	72	71	87	50	93.9	0	299	2657.63	208	65.5	96.00
Retain	S0440	> 90% Utilize	3/14/2021	Male	Mar	West	"text,voice,data,Video"	Gujarat	Week-12	24	0	75	73	47	47	73	97.49	0	299	2692.81	167	72.5	97.33
Retain	S0440	> 90% Utilize	9/10/2021	Male	Sep	West	"text,voice,data,Video"	Gujarat	Week-37	24	0	75	74	94	59	60	86.47	0	299	2304.5	213	66	98.67
Retain	S0322	> 90% Utilize	4/28/2021	Male	Apr	Central	"text,voice,data,Video"	Chhattisgarh	Week-18	18	1	75	69	50	60	74	90.88	0.35	299	2259.83	184	69	92.00
Retain	S0954	> 90% Utilize	12/15/2021	Male	Dec	Central	"text,voice,data,Video"	Madhya Pradesh	Week-51	24	1	75	68	75	40	73	93.82	0.53	299	2478.82	188	44.67	90.67
Retain	S0975	> 90% Utilize	2/2/2021	Male	Feb	Central	"text,voice,data,Video"	Madhya Pradesh	Week-6	24	1	75	68	75	53	67	95.73	0.46	299	2329.4	195	74.1	90.67
Retain	S0299	> 90% Utilize	1/21/2021	Male	Jan	Central	"text,voice,data,Video"	Chhattisgarh	Week-4	21	1	75	68	48	91	63	90.43	0.43	299	2221.32	202	101.5	90.67
Retain	S0311	> 90% Utilize	1/24/2021	Male	Jan	Central	"text,voice,data,Video"	Chhattisgarh	Week-5	18	1	75	68	98	90	87	93.84	0.71	299	2433.82	275	53.25	90.67
Retain	S0959	> 90% Utilize	10/9/2021	Male	Oct	Central	"text,voice,data,Video"	Madhya Pradesh	Week-41	19	1	75	70	44	80	74	92.68	1	299	2224.17	198	69	93.33
Retain	S1633	> 90% Utilize	4/16/2021	Male	Apr	Central	"text,voice,data,Video"	Uttar Pradesh	Week-16	18	1	75	71	71	58	64	90.54	0.61	299	2678.68	193	93.33	94.67
Retain	S1630	> 90% Utilize	6/4/2021	Male	Jun	Central	"text,voice,data,Video"	Uttar Pradesh	Week-23	19	1	75	68	58	93	53	91.83	0.53	299	2462.42	204	64.83	90.67
Retain	S1652	> 90% Utilize	5/21/2021	Male	May	Central	"text,voice,data,Video"	Uttar Pradesh	Week-21	19	1	75	69	76	59	63	95.66	0.74	299	2589.41	198	45	92.00
Retain	S1630	> 90% Utilize	11/1/2021	Male	Nov	Central	"text,voice,data,Video"	Uttar Pradesh	Week-45	19	1	75	68	86	82	51	98.89	0.34	299	2638.89	219	69.67	90.67
Retain	S1285	> 90% Utilize	7/20/2021	Male	Jul	East	"text,voice,data,Video"	Odisha	Week-30	19	1	75	70	70	72	83	92.6	0.47	299	2261.9	225	48	93.33
Retain	S1298	> 90% Utilize	5/23/2021	Male	May	East	"text,voice,data,Video"	Odisha	Week-22	19	1	75	69	81	69	68	90.37	0.69	299	2286.8	218	77	92.00
Retain	S1742	> 90% Utilize	9/10/2021	Male	Sep	East	"text,voice,data,Video"	West Bengal	Week-37	26	1	75	70	94	55	84	89.4	0.6	299	2317.43	233	85	93.33
Retain	S0262	> 90% Utilize	9/11/2021	Male	Sep	East	"text,voice,data,Video"	Bihar	Week-37	18	1	75	70	83	80	63	91.51	0.44	299	2272.61	226	81.5	93.33
Retain	S1362	> 90% Utilize	8/4/2021	Male	Aug	North	"text,voice,data,Video"	Punjab	Week-32	20	1	75	71	52	89	89	85.88	0.62	299	2544.27	230	41.67	94.67
Retain	S1362	> 90% Utilize	1/6/2021	Male	Jan	North	"text,voice,data,Video"	Punjab	Week-2	20	1	75	70	92	71	68	89.81	0.4	299	2457.63	231	56.5	93.33
Retain	S1364	> 90% Utilize	7/12/2021	Male	Jul	North	"text,voice,data,Video"	Punjab	Week-29	25	1	75	69	49	86	82	89.32	0.4	299	2425.86	217	56.33	92.00
Retain	S1364	> 90% Utilize	5/13/2021	Male	May	North	"text,voice,data,Video"	Punjab	Week-20	25	1	75	68	71	74	100	94.34	0.47	299	2286.72	245	59.25	90.67
Retain	S1405	> 90% Utilize	11/13/2021	Male	Nov	North	"text,voice,data,Video"	Punjab	Week-46	22	1	75	69	92	100	97	92.82	0.58	299	2613.61	289	43.67	92.00
Retain	S0637	> 90% Utilize	10/3/2021	Male	Oct	North	"text,voice,data,Video"	Himachal Pradesh	Week-41	21	1	75	68	51	95	79	97.56	0.48	299	2377.76	225	55	90.67
Retain	S1239	> 90% Utilize	1/23/2021	Male	Jan	North-East	"text,voice,data,Video"	Nagaland	Week-4	22	1	75	70	76	40	76	91.73	0.66	299	2407.77	192	83.5	93.33
Retain	S1207	> 90% Utilize	8/8/2021	Male	Aug	North-East	"text,voice,data,Video"	Meghalaya	Week-33	21	1	75	71	66	98	82	95.75	0.48	299	2269.61	246	35.5	94.67
Retain	S1207	> 90% Utilize	10/7/2021	Male	Oct	North-East	"text,voice,data,Video"	Meghalaya	Week-41	21	1	75	70	61	92	86	93	0.57	299	2293.9	239	70	93.33
Retain	S1159	> 90% Utilize	10/4/2021	Male	Oct	North-East	"text,voice,data,Video"	Manipur	Week-41	25	1	75	70	51	53	88	89.4	0.71	299	2306.76	192	51	93.33
Retain	S0899	> 90% Utilize	2/19/2021	Male	Feb	South	"text,voice,data,Video"	Kerala	Week-8	21	1	75	68	62	58	94	94.62	0.67	299	2458.15	214	95.33	90.67
Retain	S0886	> 90% Utilize	7/11/2021	Male	Jul	South	"text,voice,data,Video"	Kerala	Week-29	19	1	75	71	64	95	77	92.59	0.76	299	2385.52	236	71	94.67
Retain	S0894	> 90% Utilize	7/22/2021	Male	Jul	South	"text,voice,data,Video"	Kerala	Week-30	20	1	75	71	58	51	79	88.86	0.7	299	2694.39	188	66	94.67
Retain	S1522	> 90% Utilize	6/13/2021	Male	Jun	South	"text,voice,data,Video"	Tamil Nadu	Week-25	25	1	75	69	92	78	54	89.9	1	299	2212.24	224	86	92.00
Retain	S1522	> 90% Utilize	5/14/2021	Male	May	South	"text,voice,data,Video"	Tamil Nadu	Week-20	25	1	75	70	86	73	91	91.55	0.74	299	2558.32	250	81	93.33
Retain	S0886	> 90% Utilize	5/12/2021	Male	May	South	"text,voice,data,Video"	Kerala	Week-20	19	1	75	71	100	45	92	96.46	0.75	299	2201.88	237	71	94.67
Retain	S1515	> 90% Utilize	5/22/2021	Male	May	South	"text,voice,data,Video"	Tamil Nadu	Week-21	21	1	75	69	76	48	57	90.67	0.76	299	2444.88	181	54.67	92.00
Retain	S0894	> 90% Utilize	5/23/2021	Male	May	South	"text,voice,data,Video"	Kerala	Week-22	20	1	75	68	57	92	82	90.43	1	299	2564.78	231	62	90.67
Retain	S0401	> 90% Utilize	6/1/2021	Male	Jun	West	"text,voice,data,Video"	Goa	Week-23	19	1	75	68	58	82	89	89.36	0.47	299	2199.27	229	99.5	90.67
Retain	S1079	> 90% Utilize	3/6/2021	Male	Mar	West	"text,voice,data,Video"	Maharashtra	Week-10	23	1	75	71	65	86	67	89.3	0.37	299	2547.86	218	49.75	94.67
Retain	S1068	> 90% Utilize	3/8/2021	Male	Mar	West	"text,voice,data,Video"	Maharashtra	Week-11	23	1	75	69	95	44	51	94.82	1	299	2490.2	190	81	92.00
Retain	S1055	> 90% Utilize	10/11/2021	Male	Oct	West	"text,voice,data,Video"	Maharashtra	Week-42	26	1	75	71	61	70	58	96.76	0.79	299	2678.19	189	108	94.67
Retain	S0445	> 90% Utilize	8/8/2021	Male	Aug	West	"text,voice,data,Video"	Gujarat	Week-33	22	1	75	70	59	60	90	87.98	0.37	299	2478.45	209	85	93.33
Retain	S0438	> 90% Utilize	1/4/2021	Male	Jan	West	"text,voice,data,Video"	Gujarat	Week-2	23	1	75	68	86	99	89	92.49	0.74	299	2575.35	274	68	90.67
Retain	S0449	> 90% Utilize	11/12/2021	Male	Nov	West	"text,voice,data,Video"	Gujarat	Week-46	20	1	75	71	40	48	98	92.84	0.8	299	2383.58	186	53.5	94.67
Retain	S0447	> 90% Utilize	9/3/2021	Male	Sep	West	"text,voice,data,Video"	Gujarat	Week-36	26	1	75	70	57	64	100	84.53	0.75	299	2432.16	221	90.75	93.33
Retain	S0317	> 90% Utilize	2/19/2021	Male	Feb	Central	"text,voice,data,Video"	Chhattisgarh	Week-8	19	1	75	73	95	42	55	93.89	0.3	299	2242.42	192	46.33	97.33
Retain	S0308	> 90% Utilize	2/22/2021	Male	Feb	Central	"text,voice,data,Video"	Chhattisgarh	Week-9	26	1	75	73	76	70	68	97.76	1	299	2581.42	214	73	97.33
Retain	S0964	> 90% Utilize	1/17/2021	Male	Jan	Central	"text,voice,data,Video"	Madhya Pradesh	Week-4	24	1	75	72	48	59	64	96.43	0.59	299	2272.15	171	67.5	96.00
Retain	S0322	> 90% Utilize	7/27/2021	Male	Jul	Central	"text,voice,data,Video"	Chhattisgarh	Week-31	18	1	75	72	89	66	55	87.31	0.89	299	2437.28	210	72	96.00
Retain	S0964	> 90% Utilize	7/16/2021	Male	Jul	Central	"text,voice,data,Video"	Madhya Pradesh	Week-29	24	1	75	72	97	86	80	85.57	0.68	299	2642.26	263	55.5	96.00
Retain	S0954	> 90% Utilize	7/18/2021	Male	Jul	Central	"text,voice,data,Video"	Madhya Pradesh	Week-30	24	1	75	72	69	41	86	92.88	1	299	2570.36	196	72	96.00
Retain	S0290	> 90% Utilize	3/8/2021	Male	Mar	Central	"text,voice,data,Video"	Chhattisgarh	Week-11	23	1	75	74	79	85	92	89.47	0.88	299	2625.32	256	64.5	98.67
Retain	S0299	> 90% Utilize	10/18/2021	Male	Oct	Central	"text,voice,data,Video"	Chhattisgarh	Week-43	21	1	75	74	72	58	97	97.91	0.62	299	2671.68	227	112	98.67
Retain	S0975	> 90% Utilize	9/4/2021	Male	Sep	Central	"text,voice,data,Video"	Madhya Pradesh	Week-36	24	1	75	73	71	51	73	91.9	0.48	299	2427.26	195	61.67	97.33
Retain	S1618	> 90% Utilize	4/9/2021	Male	Apr	Central	"text,voice,data,Video"	Uttar Pradesh	Week-15	26	1	75	72	59	92	77	93.96	0.79	299	2694.43	228	81.33	96.00
Retain	S1633	> 90% Utilize	12/12/2021	Male	Dec	Central	"text,voice,data,Video"	Uttar Pradesh	Week-51	18	1	75	75	45	77	81	96.35	0.35	299	2295.16	203	110	100.00
Retain	S1633	> 90% Utilize	2/15/2021	Male	Feb	Central	"text,voice,data,Video"	Uttar Pradesh	Week-8	18	1	75	74	65	41	71	96.67	0.42	299	2613.34	177	79.25	98.67
Retain	S1633	> 90% Utilize	1/16/2021	Male	Jan	Central	"text,voice,data,Video"	Uttar Pradesh	Week-3	18	1	75	75	70	55	85	91.53	0.59	299	2559.35	210	78.75	100.00
Retain	S1618	> 90% Utilize	1/9/2021	Male	Jan	Central	"text,voice,data,Video"	Uttar Pradesh	Week-2	26	1	75	72	92	78	94	94.88	0.61	299	2678.9	264	70.25	96.00
Retain	S1640	> 90% Utilize	3/25/2021	Male	Mar	Central	"text,voice,data,Video"	Uttar Pradesh	Week-13	18	1	75	72	97	87	89	92.73	0.61	299	2383.54	273	46.33	96.00
Retain	S1333	> 90% Utilize	8/18/2021	Male	Aug	East	"text,voice,data,Video"	Odisha	Week-34	18	1	75	73	47	69	63	84.94	0.68	299	2250.84	179	73	97.33
Retain	S1334	> 90% Utilize	9/23/2021	Male	Sep	East	"text,voice,data,Video"	Odisha	Week-39	25	1	75	72	46	86	65	96.36	0.88	299	2247.69	197	43.67	96.00
Retain	S1742	> 90% Utilize	4/13/2021	Male	Apr	East	"text,voice,data,Video"	West Bengal	Week-16	26	1	75	74	45	69	65	92.36	0.88	299	2410.52	179	88.67	98.67
Retain	S1768	> 90% Utilize	6/10/2021	Male	Jun	East	"text,voice,data,Video"	West Bengal	Week-24	18	1	75	73	49	42	88	86.34	0.43	299	2203.61	179	64	97.33
Retain	S1734	> 90% Utilize	3/24/2021	Male	Mar	East	"text,voice,data,Video"	West Bengal	Week-13	26	1	75	73	79	80	52	95.7	1	299	2610.53	211	56	97.33
Retain	S1734	> 90% Utilize	5/23/2021	Male	May	East	"text,voice,data,Video"	West Bengal	Week-22	26	1	75	73	83	46	81	94.64	0.9	299	2600.3	210	55.5	97.33
Retain	S1780	> 90% Utilize	9/25/2021	Male	Sep	East	"text,voice,data,Video"	West Bengal	Week-39	26	1	75	75	70	51	90	96.97	0.73	299	2302.58	211	75	100.00
Retain	S0235	> 90% Utilize	1/9/2021	Male	Jan	East	"text,voice,data,Video"	Bihar	Week-2	20	1	75	75	96	48	62	94.97	1	299	2457.31	206	72.67	100.00
